Date,AAPL,AMZN,MSFT,TSLA,UPS
2020-01-02,72.87612915039062,94.90049743652344,153.93820190429688,28.68400001525879,99.4780044555664
2020-01-03,72.16761016845703,93.74849700927734,152.0214080810547,29.534000396728516,99.41838073730469
2020-01-06,72.7426528930664,95.14399719238281,152.41432189941406,30.1026668548584,98.9754638671875
2020-01-07,72.4005355834961,95.34300231933594,151.02467346191406,31.270666122436523,98.80512237548828
2020-01-08,73.56517791748047,94.59850311279297,153.4302215576172,32.80933380126953,99.36727905273438
2020-01-09,75.12779235839844,95.05249786376953,155.3470458984375,32.089332580566406,99.59725952148438
2020-01-10,75.2976303100586,94.15799713134766,154.6282501220703,31.876667022705078,98.69437408447266
2020-01-13,76.90631866455078,94.56500244140625,156.487548828125,34.990665435791016,99.44393157958984
2020-01-14,75.8678207397461,93.47200012207031,155.3853759765625,35.861331939697266,99.88685607910156
2020-01-15,75.54270935058594,93.10099792480469,156.39170837402344,34.56666564941406,100.44902038574219
2020-01-16,76.48897552490234,93.89700317382812,159.25733947753906,34.232666015625,101.02822875976562
2020-01-17,77.3357925415039,93.23600006103516,160.14866638183594,34.03333282470703,101.01971435546875
2020-01-21,76.81169891357422,94.5999984741211,159.57357788085938,36.47999954223633,99.98906707763672
2020-01-22,77.08588409423828,94.37300109863281,158.80690002441406,37.97066879272461,99.87834167480469
2020-01-23,77.45709991455078,94.22899627685547,159.78445434570312,38.14666748046875,99.59725952148438
2020-01-24,77.23388671875,93.08200073242188,158.17433166503906,37.654666900634766,99.36727905273438
2020-01-27,74.9627914428711,91.41699981689453,155.52914428710938,37.201332092285156,97.88520050048828
2020-01-28,77.08345031738281,92.6624984741211,158.57688903808594,37.793331146240234,98.26850128173828
2020-01-29,78.69697570800781,92.9000015258789,161.0495147705078,38.732666015625,98.60069274902344
2020-01-30,78.58293151855469,93.53399658203125,165.59234619140625,42.72066879272461,91.99095916748047
2020-01-31,75.09867858886719,100.43599700927734,163.1484375,43.371334075927734,88.1750259399414
2020-02-03,74.89242553710938,100.20999908447266,167.12579345703125,52.0,86.9059066772461
2020-02-04,77.36490631103516,102.4834976196289,172.6270294189453,59.137332916259766,88.0558090209961
2020-02-05,77.9957504272461,101.99349975585938,172.41615295410156,48.97999954223633,90.32149505615234
2020-02-06,78.90807342529297,102.5114974975586,175.99098205566406,49.930667877197266,90.72181701660156
2020-02-07,77.83551025390625,103.96399688720703,176.2401885986328,49.871334075927734,87.83432006835938
2020-02-10,78.20518493652344,106.69550323486328,180.85006713867188,51.41866683959961,87.79175567626953
2020-02-11,77.73332977294922,107.54000091552734,176.76727294921875,51.62533187866211,89.3249282836914
2020-02-12,79.57933807373047,108.0,177.02606201171875,51.15266799926758,89.8956069946289
2020-02-13,79.01265716552734,107.49349975585938,176.0676727294922,53.599998474121094,89.64007568359375
2020-02-14,79.0321044921875,106.74349975585938,177.6394500732422,53.33533477783203,90.24483489990234
2020-02-18,77.5849838256836,107.78350067138672,179.44122314453125,57.22666549682617,90.64517974853516
2020-02-19,78.7086181640625,108.51100158691406,179.97940063476562,61.16133117675781,90.93478393554688
2020-02-20,77.90116882324219,107.65499877929688,177.23086547851562,59.96066665649414,90.6962890625
2020-02-21,76.13786315917969,104.79850006103516,171.628173828125,60.06666564941406,87.6810073852539
2020-02-24,72.52128601074219,100.4645004272461,164.22833251953125,55.58599853515625,84.7219009399414
2020-02-25,70.06485748291016,98.63700103759766,161.51824951171875,53.32733154296875,80.77354431152344
2020-02-26,71.17634582519531,98.97949981689453,163.536376953125,51.91999816894531,80.62730407714844
2020-02-27,66.5236587524414,94.21499633789062,152.01380920410156,45.266666412353516,77.62516784667969
2020-02-28,66.48474884033203,94.1875,155.6944580078125,44.53266525268555,77.84022521972656
2020-03-02,72.67451477050781,97.69750213623047,166.0542755126953,49.574668884277344,79.78430938720703
2020-03-03,70.36641693115234,95.44950103759766,158.0970458984375,49.70066833496094,78.53700256347656
2020-03-04,73.63035583496094,98.79149627685547,163.9015655517578,49.96666717529297,82.4251480102539
2020-03-05,71.24199676513672,96.20149993896484,159.78843688964844,48.30266571044922,79.9907455444336
2020-03-06,70.29589080810547,95.05449676513672,155.27162170410156,46.89866638183594,80.85955810546875
2020-03-09,64.73603057861328,90.03050231933594,144.7484893798828,40.53333282470703,74.9929428100586
2020-03-10,69.39842224121094,94.59100341796875,154.64697265625,43.02199935913086,79.84452819824219
2020-03-11,66.98821258544922,91.04299926757812,147.6411590576172,42.28200149536133,75.6897201538086
2020-03-12,60.37279510498047,83.83049774169922,133.63912963867188,37.369998931884766,74.1241455078125
2020-03-13,67.6059341430664,89.25,152.638427734375,36.44133377075195,81.05741119384766
2020-03-16,58.90864944458008,84.4574966430664,130.1410369873047,29.67133331298828,74.88972473144531
2020-03-17,61.49888229370117,90.39199829101562,140.85641479492188,28.68000030517578,83.25955200195312
2020-03-18,59.99338912963867,91.5,134.92689514160156,24.08133316040039,85.38426208496094
2020-03-19,59.53370666503906,94.04650115966797,137.14683532714844,28.50933265686035,82.7950439453125
2020-03-20,55.75417709350586,92.30449676513672,131.99578857421875,28.50200080871582,80.3950424194336
2020-03-23,54.56973648071289,95.1415023803711,130.67919921875,28.952667236328125,79.05313110351562
2020-03-24,60.044464111328125,97.00499725341797,142.557373046875,33.66666793823242,81.94342041015625
2020-03-25,59.71369171142578,94.29199981689453,141.19273376464844,35.95000076293945,81.28968048095703
2020-03-26,62.85600280761719,97.77449798583984,150.0244903564453,35.21066665649414,85.83158111572266
2020-03-27,60.25362014770508,95.00499725341797,143.86436462402344,34.29066848754883,83.88748168945312
2020-03-30,61.9731330871582,98.19750213623047,153.98387145996094,33.47533416748047,84.16276550292969
2020-03-31,61.846675872802734,97.48600006103516,151.56210327148438,34.93333435058594,80.36066436767578
2020-04-01,58.59248352050781,95.38500213623047,146.180419921875,32.104000091552734,77.75421142578125
2020-04-02,59.570186614990234,95.94149780273438,149.2075958251953,30.29800033569336,80.03375244140625
2020-04-03,58.714080810546875,95.32949829101562,147.83335876464844,32.000667572021484,77.4187240600586
2020-04-06,63.836158752441406,99.87950134277344,158.82742309570312,34.41600036621094,82.30470275878906
2020-04-07,63.09677505493164,100.58000183105469,157.11679077148438,36.36333465576172,79.92193603515625
2020-04-08,64.71170806884766,102.1500015258789,158.69285583496094,36.589332580566406,84.97997283935547
2020-04-09,65.17868041992188,102.13800048828125,158.7024688720703,38.20000076293945,84.89393615722656
2020-04-13,66.45797729492188,108.44349670410156,159.05804443359375,43.39666748046875,84.66167449951172
2020-04-14,69.81432342529297,114.16600036621094,166.92880249023438,47.32600021362305,87.22510528564453
2020-04-15,69.1771011352539,115.38400268554688,165.1797332763672,48.65533447265625,85.9520034790039
2020-04-16,69.72676849365234,120.40950012207031,170.13856506347656,49.680667877197266,87.93047332763672
2020-04-17,68.7806625366211,118.75,171.63775634765625,50.259334564208984,88.38639068603516
2020-04-20,67.35299682617188,119.68049621582031,168.2357177734375,49.75733184814453,87.05306243896484
2020-04-21,65.2710952758789,116.40599822998047,161.27798461914062,45.781333923339844,86.55413055419922
2020-04-22,67.15115356445312,118.17449951171875,166.75579833984375,48.807334899902344,83.96491241455078
2020-04-23,66.89092254638672,119.97250366210938,164.7376708984375,47.04199981689453,85.54771423339844
2020-04-24,68.822021484375,120.51100158691406,167.7456817626953,48.34333419799805,86.17566680908203
2020-04-27,68.87065124511719,118.80000305175781,167.26515197753906,53.25,88.21434783935547
2020-04-28,67.75431060791016,115.7040023803711,163.1904296875,51.27466583251953,82.94988250732422
2020-04-29,69.97972106933594,118.635498046875,170.5133514404297,53.367332458496094,82.67462158203125
2020-04-30,71.45601654052734,123.69999694824219,172.22398376464844,52.12533187866211,81.42731475830078
2020-05-01,70.30561828613281,114.302001953125,167.76487731933594,46.75466537475586,79.05313110351562
2020-05-04,71.30036926269531,115.79949951171875,171.86843872070312,50.74599838256836,77.79721069335938
2020-05-05,72.37049865722656,115.88999938964844,173.7135772705078,51.2140007019043,79.7499008178711
2020-05-06,73.1171646118164,117.56300354003906,175.4241943359375,52.172000885009766,79.93913269042969
2020-05-07,73.87354278564453,118.38050079345703,176.44285583496094,52.00266647338867,79.85311889648438
2020-05-08,75.63186645507812,118.98049926757812,177.48074340820312,54.62799835205078,81.57354736328125
2020-05-11,76.82196044921875,120.44999694824219,179.46043395996094,54.08599853515625,80.78214263916016
2020-05-12,75.94400787353516,117.84750366210938,175.39535522460938,53.96066665649414,79.87032318115234
2020-05-13,75.02706146240234,118.39600372314453,172.742919921875,52.73066711425781,78.05528259277344
2020-05-14,75.48799896240234,119.44249725341797,173.4925079345703,53.55533218383789,78.87248992919922
2020-05-15,75.04170227050781,120.48899841308594,176.02001953125,53.27799987792969,78.30474853515625
2020-05-18,76.80976104736328,121.31300354003906,177.70181274414062,54.242000579833984,82.6659927368164
2020-05-19,76.36592102050781,122.46649932861328,176.4716796875,53.867332458496094,82.94988250732422
2020-05-20,77.85111236572266,124.89700317382812,178.91946411132812,54.37066650390625,83.59502410888672
2020-05-21,77.27067565917969,122.33699798583984,176.7704315185547,55.17333221435547,83.70687103271484
2020-05-22,77.7681884765625,121.84400177001953,176.84751892089844,54.45866775512695,84.0719223022461
2020-05-26,77.24142456054688,121.09300231933594,174.97796630859375,54.591331481933594,84.37615966796875
2020-05-27,77.57794952392578,120.51950073242188,175.20925903320312,54.68199920654297,86.59269714355469
2020-05-28,77.61210632324219,120.05500030517578,174.8141326904297,53.72066879272461,86.67962646484375
2020-05-29,77.5365219116211,122.11849975585938,176.5969696044922,55.66666793823242,86.67093658447266
2020-06-01,78.49005126953125,123.552001953125,176.19223022460938,59.87333297729492,86.2971420288086
2020-06-02,78.85340118408203,123.62049865722656,178.1967010498047,58.770668029785156,87.93998718261719
2020-06-03,79.2874984741211,123.91999816894531,178.63035583496094,58.86399841308594,90.0956802368164
2020-06-04,78.60466766357422,123.02999877929688,176.2789306640625,57.62533187866211,89.70454406738281
2020-06-05,80.84339904785156,124.1500015258789,180.40357971191406,59.04399871826172,92.7033920288086
2020-06-08,81.32140350341797,126.2030029296875,181.52145385742188,63.327999114990234,96.0064697265625
2020-06-09,83.88935852050781,130.04299926757812,182.90916442871094,62.711334228515625,93.72908020019531
2020-06-10,86.04762268066406,132.37249755859375,189.69357299804688,68.336669921875,92.68599700927734
2020-06-11,81.91643524169922,127.89800262451172,179.50732421875,64.85600280761719,87.33154296875
2020-06-12,82.62367248535156,127.2509994506836,180.9239959716797,62.35200119018555,88.20947265625
2020-06-15,83.64549255371094,128.63400268554688,182.08041381835938,66.05999755859375,91.8254623413086
2020-06-16,85.86227416992188,130.7635040283203,186.54229736328125,65.47533416748047,91.99063110351562
2020-06-17,85.7427749633789,132.0489959716797,187.18798828125,66.11933135986328,92.9989242553711
2020-06-18,85.77691650390625,132.69900512695312,189.1924591064453,66.9306640625,93.51178741455078
2020-06-19,85.2867431640625,133.75050354003906,188.06495666503906,66.72666931152344,93.67691802978516
2020-06-22,87.5181655883789,135.6909942626953,193.2881622314453,66.28800201416016,92.92070007324219
2020-06-23,89.38621520996094,138.2205047607422,194.57952880859375,66.78533172607422,96.1455307006836
2020-06-24,87.80836486816406,136.72000122070312,190.6572723388672,64.0566635131836,95.18070220947266
2020-06-25,88.97406768798828,137.72900390625,193.06649780273438,65.73200225830078,96.06730651855469
2020-06-26,86.24028778076172,134.64349365234375,189.2021026611328,63.982666015625,93.2857666015625
2020-06-29,88.22785186767578,134.0189971923828,191.23548889160156,67.29000091552734,95.16333770751953
2020-06-30,88.96432495117188,137.9409942626953,196.12139892578125,71.98733520507812,96.6409912109375
2020-07-01,88.79605865478516,143.93499755859375,197.2682342529297,74.64199829101562,99.4572982788086
2020-07-02,88.79605865478516,144.51499938964844,198.77157592773438,80.57733154296875,99.40514373779297
2020-07-06,91.17137908935547,152.8520050048828,203.05038452148438,91.43866729736328,100.27438354492188
2020-07-07,90.88848114013672,150.00599670410156,200.68934631347656,92.65733337402344,99.4833755493164
2020-07-08,93.00528717041016,154.0554962158203,205.1030731201172,91.05867004394531,99.50074768066406
2020-07-09,93.40523529052734,159.13150024414062,206.53895568847656,92.9520034790039,99.4833755493164
2020-07-10,93.56861877441406,160.0,205.91253662109375,102.97666931152344,100.02230072021484
2020-07-13,93.13697814941406,155.1999969482422,199.55218505859375,99.80400085449219,98.88362121582031
2020-07-14,94.67823791503906,154.1999969482422,200.7857208251953,101.12000274658203,100.24829864501953
2020-07-15,95.3293685913086,150.44349670410156,200.4869384765625,103.06732940673828,103.62091064453125
2020-07-16,94.15634155273438,149.9949951171875,196.5165557861328,100.04266357421875,104.08159637451172
2020-07-17,93.96612548828125,148.09849548339844,195.51429748535156,100.05599975585938,103.04722595214844
2020-07-20,95.94637298583984,159.8419952392578,203.91770935058594,109.53333282470703,102.87337493896484
2020-07-21,94.62215423583984,156.9145050048828,201.17123413085938,104.55733489990234,103.47315216064453
2020-07-22,94.8879623413086,154.99549865722656,204.062255859375,106.15533447265625,103.19499969482422
2020-07-23,90.5689926147461,149.32749938964844,195.1866455078125,100.87133026123047,102.69083404541016
2020-07-24,90.34465789794922,150.44549560546875,193.9916534423828,94.46666717529297,102.87337493896484
2020-07-27,92.48583221435547,152.760498046875,196.44906616210938,102.63999938964844,105.18553924560547
2020-07-28,90.96650695800781,150.01649475097656,194.68551635742188,98.43267059326172,103.97731018066406
2020-07-29,92.71019744873047,151.67649841308594,196.6514434814453,99.94066619873047,107.50636291503906
2020-07-30,93.83200073242188,152.593994140625,196.49725341796875,99.16600036621094,122.96128845214844
2020-07-31,103.6551513671875,158.23399353027344,197.56698608398438,95.38400268554688,124.09126281738281
2020-08-03,106.26700592041016,155.59449768066406,208.67835998535156,99.0,123.58712005615234
2020-08-04,106.97667694091797,156.94149780273438,205.54635620117188,99.13333129882812,125.79499053955078
2020-08-05,107.36444091796875,160.25149536132812,205.20909118652344,99.00133514404297,126.10791015625
2020-08-06,111.11029815673828,161.25,208.4952392578125,99.30533599853516,126.44688415527344
2020-08-07,108.58412170410156,158.3730010986328,204.7657470703125,96.84733581542969,136.38218688964844
2020-08-10,110.16236114501953,157.4080047607422,200.68934631347656,94.57133483886719,138.720458984375
2020-08-11,106.88615417480469,154.0334930419922,195.99615478515625,91.6259994506836,135.46951293945312
2020-08-12,110.4384536743164,158.11199951171875,201.59519958496094,103.65066528320312,137.15577697753906
2020-08-13,112.39292907714844,158.05099487304688,201.1229705810547,108.06666564941406,138.45965576171875
2020-08-14,112.29276275634766,157.4010009765625,201.31573486328125,110.04733276367188,139.7200469970703
2020-08-17,111.99959564208984,159.12049865722656,202.64561462402344,122.3759994506836,139.3375701904297
2020-08-18,112.932861328125,165.62449645996094,203.81173706054688,125.80599975585938,139.06809997558594
2020-08-19,113.0745620727539,163.0240020751953,202.5751953125,125.23533630371094,139.3723602294922
2020-08-20,115.5836410522461,164.86849975585938,207.28939819335938,133.45533752441406,138.68565368652344
2020-08-21,121.53994750976562,164.23599243164062,205.7823944091797,136.6653289794922,139.1143035888672
2020-08-24,122.99359893798828,165.3730010986328,206.42962646484375,134.27999877929688,140.26898193359375
2020-08-25,121.98458099365234,167.32449340820312,209.1151885986328,134.8893280029297,139.123046875
2020-08-26,123.64346313476562,172.09249877929688,213.6361541748047,143.54466247558594,139.0005645751953
2020-08-27,122.16539001464844,170.0,218.8816680908203,149.25,140.14649963378906
2020-08-28,121.96749114990234,170.08999633789062,221.13250732421875,147.55999755859375,142.0272674560547
2020-08-31,126.10366821289062,172.54800415039062,217.8673553466797,166.10667419433594,143.1294708251953
2020-09-01,131.126708984375,174.95599365234375,219.5482635498047,158.35000610351562,142.2809600830078
2020-09-02,128.4099884033203,176.57249450683594,223.77938842773438,149.1233367919922,145.0189666748047
2020-09-03,118.12936401367188,168.39999389648438,209.91700744628906,135.6666717529297,138.2307891845703
2020-09-04,118.20752716064453,164.7310028076172,206.97061157226562,139.44000244140625,140.64512634277344
2020-09-08,110.25277709960938,157.49200439453125,195.77439880371094,110.06999969482422,136.85736083984375
2020-09-09,114.6503677368164,163.4304962158203,204.1111602783203,122.09333038330078,139.78787231445312
2020-09-10,110.90750885009766,158.7554931640625,198.39230346679688,123.77999877929688,138.11708068847656
2020-09-11,109.4514389038086,155.81100463867188,197.0978240966797,124.23999786376953,138.9743194580078
2020-09-14,112.73497772216797,155.14849853515625,198.4309539794922,139.8733367919922,140.08526611328125
2020-09-15,112.9108657836914,157.80650329589844,201.68646240234375,149.9199981689453,141.30120849609375
2020-09-16,109.57845306396484,153.90499877929688,198.0831756591797,147.25332641601562,139.84910583496094
2020-09-17,107.82918548583984,150.43649291992188,196.01589965820312,141.14332580566406,139.744140625
2020-09-18,104.40882873535156,147.74549865722656,193.58151245117188,147.38333129882812,139.66539001464844
2020-09-21,107.57511138916016,148.02349853515625,195.65846252441406,149.79666137695312,140.8900604248047
2020-09-22,109.26573944091797,156.44949340820312,200.37266540527344,141.41000366210938,141.61611938476562
2020-09-23,104.6824951171875,149.9929962158203,193.7747039794922,126.78666687011719,141.31869506835938
2020-09-24,105.75743865966797,150.989501953125,196.28639221191406,129.26333618164062,140.32147216796875
2020-09-25,109.72505187988281,154.75650024414062,200.7590789794922,135.77999877929688,145.31639099121094
2020-09-28,112.34404754638672,158.70249938964844,202.32403564453125,140.39999389648438,147.7482452392578
2020-09-29,111.49385833740234,157.24400329589844,200.21810913085938,139.69000244140625,147.39834594726562
2020-09-30,113.17472076416016,157.43649291992188,203.18382263183594,143.00332641601562,145.76254272460938
2020-10-01,114.13241577148438,161.06300354003906,205.24142456054688,149.3866729736328,146.65476989746094
2020-10-02,110.4482192993164,156.25,199.18447875976562,138.3633270263672,146.0511932373047
2020-10-05,113.8490219116211,159.9600067138672,203.23211669921875,141.89332580566406,147.97567749023438
2020-10-06,110.58502960205078,154.9980010986328,198.91397094726562,137.9933319091797,148.14190673828125
2020-10-07,112.46134185791016,159.7845001220703,202.70079040527344,141.76666259765625,153.07557678222656
2020-10-08,112.35384368896484,159.52749633789062,203.42529296875,141.97332763671875,152.39324951171875
2020-10-09,114.30833435058594,164.33250427246094,208.47760009765625,144.6666717529297,152.81312561035156
2020-10-12,121.56925964355469,172.14649963378906,213.877685546875,147.43333435058594,154.43150329589844
2020-10-13,118.34435272216797,172.18150329589844,215.2880859375,148.88333129882812,153.37301635742188
2020-10-14,118.43230438232422,168.1855010986328,213.3560333251953,153.76666259765625,152.5419921875
2020-10-15,117.96322631835938,166.9324951171875,212.19677734375,149.6266632080078,152.2445526123047
2020-10-16,116.31167602539062,163.635498046875,212.19677734375,146.55667114257812,152.59446716308594
2020-10-19,113.34087371826172,160.36050415039062,206.94161987304688,143.61000061035156,150.54750061035156
2020-10-20,114.83602905273438,160.85049438476562,207.35704040527344,140.64666748046875,152.97938537597656
2020-10-21,114.21061706542969,159.2469940185547,207.5019073486328,140.8800048828125,151.09860229492188
2020-10-22,113.11609649658203,158.82000732421875,207.58883666992188,141.92999267578125,151.3260498046875
2020-10-23,112.4222640991211,160.22000122070312,208.88331604003906,140.2100067138672,150.37255859375
2020-10-26,112.4320297241211,160.3520050048828,202.94227600097656,140.0933380126953,146.96095275878906
2020-10-27,113.94673919677734,164.31649780273438,206.00457763671875,141.55999755859375,149.44529724121094
2020-10-28,108.66963195800781,158.13900756835938,195.79371643066406,135.33999633789062,136.27130126953125
2020-10-29,112.69588470458984,160.55050659179688,197.76437377929688,136.94332885742188,141.15248107910156
2020-10-30,106.38288116455078,151.8074951171875,195.59083557128906,129.34666442871094,137.4347381591797
2020-11-02,106.29491424560547,150.2239990234375,195.45558166503906,133.50332641601562,139.56915283203125
2020-11-03,107.92691802978516,152.42050170898438,199.41627502441406,141.3000030517578,143.00698852539062
2020-11-04,112.33429718017578,162.05799865722656,209.0378875732422,140.32666015625,142.2197265625
2020-11-05,116.32146453857422,166.10000610351562,215.70346069335938,146.02999877929688,143.0770263671875
2020-11-06,116.1893081665039,165.56849670410156,216.11883544921875,143.31666564941406,146.6810302734375
2020-11-09,113.8692398071289,157.18699645996094,210.9699249267578,140.4199981689453,142.779541015625
2020-11-10,113.52661895751953,151.75100708007812,203.84066772460938,136.7866668701172,144.10047912597656
2020-11-11,116.9724349975586,156.8695068359375,209.19247436523438,139.0433349609375,145.77127075195312
2020-11-12,116.69835662841797,155.51400756835938,208.1201629638672,137.25332641601562,143.55343627929688
2020-11-13,116.74730682373047,156.4405059814453,209.15380859375,136.1666717529297,144.04624938964844
2020-11-16,117.76537322998047,156.55299377441406,209.84933471679688,136.02999877929688,148.2443389892578
2020-11-17,116.87454986572266,156.7830047607422,207.1735076904297,147.20333862304688,148.63162231445312
2020-11-18,115.54320526123047,155.2729949951172,204.4421844482422,162.2133331298828,148.25315856933594
2020-11-19,116.1403579711914,155.8509979248047,205.7400360107422,166.42333984375,146.5193634033203
2020-11-20,114.86773681640625,154.97000122070312,203.77383422851562,163.20333862304688,144.12545776367188
2020-11-23,111.4512710571289,154.91949462890625,203.5026397705078,173.9499969482422,146.62496948242188
2020-11-24,112.74346923828125,155.9029998779297,207.13473510742188,185.1266632080078,151.9848175048828
2020-11-25,113.58534240722656,159.2534942626953,207.14442443847656,191.3333282470703,150.05738830566406
2020-11-27,114.1335220336914,159.76699829101562,208.46165466308594,195.25332641601562,148.6404266357422
2020-11-30,116.54171752929688,158.40199279785156,207.33811950683594,189.1999969482422,150.55902099609375
2020-12-01,120.13439178466797,161.00399780273438,209.4108428955078,194.9199981689453,147.82192993164062
2020-12-02,120.48680114746094,160.17649841308594,208.5972442626953,189.60667419433594,148.5875701904297
2020-12-03,120.34976959228516,159.3365020751953,207.50277709960938,197.7933349609375,147.70750427246094
2020-12-04,119.6742935180664,158.12899780273438,207.6189727783203,199.67999267578125,147.197021484375
2020-12-07,121.14269256591797,157.89999389648438,207.55120849609375,213.9199981689453,147.39068603515625
2020-12-08,121.7594223022461,158.864501953125,209.21710205078125,216.6266632080078,146.44015502929688
2020-12-09,119.21419525146484,155.2100067138672,205.1395263671875,201.4933319091797,148.89564514160156
2020-12-10,120.64342498779297,155.07449340820312,203.89976501464844,209.02333068847656,144.54791259765625
2020-12-11,119.8309326171875,155.8209991455078,206.55360412597656,203.3300018310547,148.2091522216797
2020-12-14,119.21419525146484,157.84849548339844,207.4640350341797,213.27667236328125,146.642578125
2020-12-15,125.1856689453125,158.25599670410156,207.39625549316406,211.0833282470703,147.12660217285156
2020-12-16,125.11714172363281,162.04800415039062,212.38427734375,207.58999633789062,149.73170471191406
2020-12-17,125.98838806152344,161.8040008544922,212.51986694335938,218.63333129882812,153.5690155029297
2020-12-18,123.99138641357422,160.08250427246094,211.71597290039062,231.6666717529297,154.1762237548828
2020-12-21,125.5282974243164,160.3090057373047,215.59017944335938,216.6199951171875,151.8967742919922
2020-12-22,129.1013946533203,160.3260040283203,216.8977813720703,213.44667053222656,153.63059997558594
2020-12-23,128.20079040527344,159.2635040283203,214.06959533691406,215.32666015625,151.94078063964844
2020-12-24,129.18951416015625,158.63450622558594,215.7451629638672,220.58999633789062,151.54470825195312
2020-12-28,133.81007385253906,164.197998046875,217.8856658935547,221.22999572753906,150.8142852783203
2020-12-29,132.02838134765625,166.10000610351562,217.10113525390625,221.99667358398438,148.76361083984375
2020-12-30,130.9026336669922,164.29249572753906,214.7088165283203,231.5933380126953,146.29931640625
