Date,KO,PEP,PG,V,WMT
2023-01-03,59.66529083251953,170.43067932128906,145.07485961914062,204.58349609375,46.69233322143555
2023-01-04,59.63684844970703,170.01268005371094,145.70655822753906,209.73284912109375,46.744354248046875
2023-01-05,58.954429626464844,168.2362823486328,143.8975372314453,208.25315856933594,46.58503341674805
2023-01-06,60.09180450439453,172.03607177734375,147.3241424560547,214.80328369140625,47.726322174072266
2023-01-09,59.3430290222168,170.3546600341797,145.5247039794922,215.64178466796875,47.131290435791016
2023-01-10,58.88807678222656,168.94874572753906,145.38113403320312,218.0980987548828,47.10203170776367
2023-01-11,58.77433395385742,169.1387176513672,144.20384216308594,219.09442138671875,47.51498031616211
2023-01-12,58.01608657836914,166.98233032226562,143.39027404785156,220.59385681152344,47.08576965332031
2023-01-13,58.22460174560547,166.46934509277344,144.41439819335938,220.0414276123047,47.24184036254883
2023-01-17,58.461551666259766,167.24832153320312,143.99325561523438,219.98223876953125,46.955711364746094
2023-01-18,56.68913269042969,163.03053283691406,140.135986328125,216.4901580810547,45.79490280151367
2023-01-19,56.60382843017578,161.14015197753906,137.17233276367188,217.42727661132812,45.1413459777832
2023-01-20,56.94505310058594,161.37762451171875,137.7020721435547,221.27452087402344,45.697357177734375
2023-01-23,57.087215423583984,160.65567016601562,135.85281372070312,221.1462860107422,46.38018035888672
2023-01-24,57.3905143737793,162.14707946777344,136.59445190429688,220.86019897460938,46.503746032714844
2023-01-25,57.750694274902344,163.3250274658203,136.49815368652344,221.8565216064453,46.28263854980469
2023-01-26,57.636959075927734,161.70062255859375,135.94912719726562,221.66909790039062,46.24037170410156
2023-01-27,57.333656311035156,161.1306610107422,135.3905029296875,228.3080291748047,46.59477996826172
2023-01-30,57.4758186340332,160.9976348876953,135.81430053710938,225.9997100830078,46.22085952758789
2023-01-31,58.12034225463867,162.46055603027344,137.13380432128906,227.09466552734375,46.780128479003906
2023-02-01,58.12982177734375,162.97354125976562,137.91397094726562,227.77532958984375,47.04024887084961
2023-02-02,57.134605407714844,161.46311950683594,136.9315643310547,226.4534912109375,46.698829650878906
2023-02-03,56.70808792114258,160.65567016601562,137.3553466796875,227.01576232910156,46.07778549194336
2023-02-06,57.03035354614258,163.2205352783203,136.18991088867188,226.33509826660156,45.742881774902344
2023-02-07,56.93556594848633,162.97354125976562,134.86077880859375,228.1896514892578,45.840423583984375
2023-02-08,56.60382843017578,162.5935516357422,133.46421813964844,227.0847930908203,45.59331130981445
2023-02-09,56.50905227661133,164.13247680664062,132.0001983642578,226.68943786621094,46.01601028442383
2023-02-10,56.50905227661133,167.3813018798828,133.16561889648438,224.5643768310547,46.73134994506836
2023-02-13,57.43790817260742,168.8727264404297,134.908935546875,226.22488403320312,47.443443298339844
2023-02-14,56.480613708496094,166.9728546142578,134.14804077148438,226.7289581298828,47.30687713623047
2023-02-15,56.480613708496094,167.20082092285156,133.83981323242188,226.26441955566406,47.658042907714844
2023-02-16,56.129920959472656,166.72584533691406,132.0868682861328,223.21026611328125,46.91018295288086
2023-02-17,56.98295974731445,167.4573211669922,134.85113525390625,220.9665985107422,47.61577224731445
2023-02-21,56.67965316772461,167.36228942871094,134.7548370361328,218.06072998046875,47.9051628112793
2023-02-22,56.85026550292969,167.3052978515625,135.32308959960938,217.46766662597656,46.90043258666992
2023-02-23,56.95452117919922,167.48580932617188,134.88966369628906,218.56480407714844,46.201351165771484
2023-02-24,56.717567443847656,167.15333557128906,134.12876892089844,217.0031280517578,46.32490921020508
2023-02-27,56.698612213134766,167.10581970214844,134.01321411132812,217.79385375976562,45.989994049072266
2023-02-28,56.404781341552734,164.84494018554688,132.4914093017578,217.3885955810547,46.21435546875
2023-03-01,55.7887077331543,162.7550811767578,132.5877227783203,215.82691955566406,45.57054901123047
2023-03-02,56.60382843017578,165.75807189941406,134.77407836914062,216.51882934570312,45.68434524536133
2023-03-03,56.33843994140625,165.59548950195312,135.7565155029297,221.17417907714844,45.7396240234375
2023-03-06,57.2104377746582,165.93020629882812,135.17861938476562,224.11959838867188,45.73311996459961
2023-03-07,56.87869644165039,165.1077423095703,132.4914093017578,220.58111572265625,45.27790451049805
2023-03-08,56.90713119506836,165.55722045898438,132.5106658935547,219.61248779296875,44.90398025512695
2023-03-09,56.35739517211914,164.3043670654297,131.5378875732422,217.45777893066406,44.6015739440918
2023-03-10,56.12044143676758,164.5243377685547,132.13502502441406,213.63267517089844,44.53654861450195
2023-03-13,56.68913269042969,166.13104248046875,133.050048828125,211.9820556640625,44.6666145324707
2023-03-14,56.89765548706055,165.95887756347656,134.6970672607422,216.12347412109375,44.90398025512695
2023-03-15,57.27677917480469,168.9236602783203,136.6040802001953,213.86001586914062,45.40471649169922
2023-03-16,57.59196090698242,168.80889892578125,137.62503051757812,214.927490234375,45.14678955078125
2023-03-17,57.32453918457031,167.4890899658203,137.66355895996094,214.86817932128906,45.51245880126953
2023-03-20,57.87849044799805,169.84173583984375,139.78248596191406,215.61936950683594,46.0021858215332
2023-03-21,57.61106491088867,170.24342346191406,138.77117919921875,219.37525939941406,45.84547805786133
2023-03-22,57.35319137573242,168.80889892578125,138.68447875976562,217.48745727539062,45.551631927490234
2023-03-23,57.22902297973633,167.9863739013672,138.49185180664062,220.00784301757812,45.92056655883789
2023-03-24,58.16501998901367,171.27630615234375,141.31390380859375,218.47584533691406,46.29602813720703
2023-03-27,58.59480285644531,171.6588592529297,140.57228088378906,219.2368927001953,47.06980514526367
2023-03-28,58.66166687011719,171.60147094726562,140.9671630859375,217.77407836914062,46.886966705322266
2023-03-29,59.0818977355957,172.78736877441406,141.4005889892578,220.7096405029297,47.08939743041992
2023-03-30,59.072349548339844,172.9403839111328,142.01699829101562,219.78053283691406,47.559539794921875
2023-03-31,59.24427032470703,174.3462677001953,143.2113037109375,222.84457397460938,48.14068603515625
2023-04-03,59.59764862060547,174.53753662109375,144.00108337402344,226.343505859375,48.545528411865234
2023-04-04,59.41618347167969,173.91587829589844,144.69456481933594,225.01905822753906,48.0688591003418
2023-04-05,59.97968673706055,175.62779235839844,145.68661499023438,225.52313232421875,48.8654899597168
2023-04-06,60.01789093017578,176.3163604736328,146.6112518310547,223.36842346191406,49.23442077636719
2023-04-10,59.87462615966797,175.20700073242188,145.39768981933594,223.8032989501953,49.139739990234375
2023-04-11,59.76957321166992,174.93919372558594,145.10873413085938,225.79986572265625,48.996089935302734
2023-04-12,59.87462615966797,174.5949249267578,145.50363159179688,225.16732788085938,48.75775146484375
2023-04-13,60.31397247314453,176.3354949951172,146.17782592773438,229.99069213867188,48.80672836303711
2023-04-14,60.21846008300781,175.5034637451172,145.43618774414062,231.30528259277344,48.476966857910156
2023-04-17,60.610042572021484,176.40245056152344,145.48435974121094,230.7715301513672,48.81651306152344
2023-04-18,60.705562591552734,176.76588439941406,145.6384735107422,230.89013671875,48.924259185791016
2023-04-19,60.820167541503906,176.66067504882812,145.6673583984375,229.87210083007812,48.97650146484375
2023-04-20,61.08759307861328,177.24407958984375,146.20138549804688,231.87855529785156,49.28992462158203
2023-04-21,61.173553466796875,177.32057189941406,151.260498046875,231.33489990234375,49.53805923461914
2023-04-24,61.078041076660156,177.4066619873047,151.5319061279297,230.05987548828125,49.87433624267578
2023-04-25,60.9825325012207,181.43295288085938,151.57064819335938,226.92666625976562,49.485816955566406
2023-04-26,60.696006774902344,180.3140106201172,149.81643676757812,225.5033416748047,49.27033233642578
2023-04-27,60.820167541503906,181.413818359375,151.648193359375,226.3533935546875,49.42378234863281
2023-04-28,61.26905822753906,182.56149291992188,151.5609588623047,230.0302276611328,49.28992462158203
2023-05-01,61.41232681274414,183.31698608398438,151.74510192871094,229.81277465820312,49.492347717285156
2023-05-02,61.135345458984375,183.8621368408203,151.60940551757812,224.34693908691406,49.358482360839844
2023-05-03,60.79151153564453,183.79519653320312,151.4155731201172,223.35850524902344,49.175655364990234
2023-05-04,60.85837173461914,184.9428253173828,150.7177734375,222.9829559326172,49.31330108642578
2023-05-05,61.1448974609375,185.79403686523438,151.22174072265625,229.0912628173828,49.739349365234375
2023-05-08,61.04938888549805,184.91415405273438,150.5142364501953,229.53602600097656,50.050689697265625
2023-05-09,60.543190002441406,185.669677734375,148.9732666015625,230.55406188964844,50.135894775390625
2023-05-10,60.64825439453125,185.79403686523438,149.2833709716797,228.587158203125,49.994972229003906
2023-05-11,60.99208068847656,186.81732177734375,149.63229370117188,228.77532958984375,50.18178176879883
2023-05-12,61.230857849121094,187.56329345703125,151.1539306640625,229.14175415039062,50.1653938293457
2023-05-15,61.0684928894043,185.79403686523438,151.2023468017578,230.5579376220703,49.7754020690918
2023-05-16,60.38082504272461,184.99066162109375,150.94068908691406,228.2405548095703,49.08717346191406
2023-05-17,60.31397247314453,183.680419921875,150.301025390625,230.3994598388672,49.0052375793457
2023-05-18,59.97968673706055,183.20225524902344,147.82960510253906,231.3402862548828,49.641029357910156
2023-05-19,60.00834274291992,183.47000122070312,148.4498748779297,231.05308532714844,49.1297721862793
2023-05-22,58.74761962890625,178.4969024658203,144.5634765625,229.04270935058594,48.69717025756836
2023-05-23,58.64256286621094,177.95176696777344,143.00308227539062,222.40753173828125,48.60540771484375
2023-05-24,58.14591598510742,176.8232421875,141.8206787109375,220.10008239746094,48.38255310058594
2023-05-25,57.697025299072266,175.7808074951172,140.90963745117188,221.21914672851562,47.90079116821289
2023-05-26,57.55375671386719,175.57041931152344,140.91932678222656,222.83335876464844,47.986000061035156
2023-05-30,57.095314025878906,173.6863555908203,138.76771545410156,219.4959716796875,47.868019104003906
2023-05-31,56.9807014465332,174.39407348632812,138.10870361328125,218.89187622070312,48.13347625732422
2023-06-01,57.30543899536133,175.458251953125,139.52369689941406,224.3089599609375,48.31045150756836
2023-06-02,58.41333770751953,177.2591552734375,142.00482177734375,226.57679748535156,48.77254867553711
2023-06-05,58.02174758911133,177.3843536376953,141.44265747070312,224.57635498046875,49.09372329711914
2023-06-06,57.60151290893555,174.85153198242188,140.03738403320312,226.0123291015625,49.08717346191406
2023-06-07,57.51555633544922,173.45509338378906,140.3378143310547,223.0908660888672,49.159271240234375
2023-06-08,57.658817291259766,175.37158203125,141.92727661132812,220.892333984375,49.87043380737305
2023-06-09,57.754329681396484,175.61233520507812,142.0435791015625,221.39739990234375,50.17195129394531
2023-06-12,57.50600051879883,175.178955078125,140.92901611328125,223.98214721679688,50.50295639038086
2023-06-13,57.73522186279297,174.8322296142578,140.58981323242188,221.2389373779297,50.8962287902832
2023-06-14,58.12681198120117,176.4020233154297,141.90789794921875,221.27857971191406,51.4107666015625
2023-06-15,58.92557907104492,178.8481903076172,143.8753204345703,223.98214721679688,51.69261169433594
2023-06-16,59.34901809692383,179.16598510742188,144.93174743652344,226.6956329345703,50.97160720825195
2023-06-20,58.95444869995117,178.4629669189453,143.59426879882812,224.27926635742188,50.522613525390625
2023-06-21,59.11804962158203,178.57850646972656,144.83482360839844,225.0517120361328,50.62093734741211
2023-06-22,59.522239685058594,180.42759704589844,145.3291015625,226.18067932128906,51.043704986572266
2023-06-23,58.89670944213867,179.1949005126953,143.88502502441406,227.32945251464844,50.94866180419922
2023-06-26,58.915950775146484,178.05848693847656,144.0303955078125,224.11090087890625,50.81429672241211
2023-06-27,58.79084777832031,179.33932495117188,145.39695739746094,225.14083862304688,50.630767822265625
2023-06-28,58.2422981262207,176.91244506835938,145.36788940429688,225.7548370361328,50.90606689453125
2023-06-29,57.761112213134766,177.08580017089844,144.7766571044922,232.05331420898438,50.56194305419922
2023-06-30,57.953590393066406,178.3762969970703,147.06394958496094,235.18275451660156,51.512359619140625
2023-07-03,58.30004119873047,178.7422637939453,147.80052185058594,235.66799926757812,51.846641540527344
2023-07-05,58.73310089111328,179.68605041503906,147.54855346679688,237.13369750976562,51.81714630126953
2023-07-06,58.280792236328125,179.70530700683594,147.30625915527344,236.56919860839844,51.48941421508789
2023-07-07,57.510894775390625,176.31536865234375,144.21453857421875,234.16270446777344,50.303043365478516
2023-07-10,57.07783508300781,177.49029541015625,144.272705078125,235.85617065429688,50.75858688354492
2023-07-11,57.27993392944336,177.18209838867188,143.51673889160156,238.22305297851562,50.683204650878906
2023-07-12,57.587890625,176.4020233154297,144.2630157470703,239.86700439453125,50.81101608276367
2023-07-13,58.07869338989258,180.60093688964844,144.35992431640625,240.9563446044922,50.51279067993164
2023-07-14,58.608001708984375,181.25582885742188,145.42601013183594,240.80780029296875,50.68648147583008
2023-07-17,58.52138137817383,178.77113342285156,144.39869689941406,241.62977600097656,50.748756408691406
2023-07-18,58.2904167175293,177.63473510742188,144.6700439453125,238.44093322753906,50.656986236572266
2023-07-19,59.32014465332031,179.3778533935547,145.65863037109375,239.08460998535156,50.67337417602539
2023-07-20,60.04191970825195,182.3055419921875,146.83970642089844,237.3020477294922,51.61067581176758
2023-07-21,60.09003448486328,183.13377380371094,149.15115356445312,236.9356231689453,51.90235900878906
2023-07-24,60.109283447265625,183.86569213867188,149.62901306152344,238.4112091064453,52.2071418762207
2023-07-25,59.907188415527344,184.2894287109375,149.98013305664062,236.3810272216797,52.16454315185547
2023-07-26,60.67708206176758,184.52056884765625,150.1361846923828,234.80642700195312,52.35134506225586
2023-07-27,60.09003448486328,181.5640106201172,148.35140991210938,232.1721649169922,52.16126251220703
2023-07-28,60.12853240966797,183.27821350097656,152.54515075683594,233.469482421875,52.40705871582031
2023-07-31,59.5992317199707,180.53353881835938,152.4378662109375,235.43032836914062,52.39067077636719
2023-08-01,59.44525146484375,179.91717529296875,152.38912963867188,237.4604949951172,52.14488220214844
2023-08-02,59.62809753417969,181.3521270751953,152.720703125,235.261962890625,52.18092346191406
2023-08-03,59.32014465332031,180.2061004638672,153.1205596923828,236.4503631591797,52.19403076171875
2023-08-04,58.42514419555664,177.77919006347656,151.4430694580078,236.6781463623047,51.892520904541016
2023-08-07,58.88707733154297,179.98458862304688,153.04254150390625,239.1737518310547,52.597137451171875
2023-08-08,58.62723922729492,177.6251220703125,153.20835876464844,236.97523498535156,52.649574279785156
2023-08-09,58.76197052001953,177.18209838867188,153.01327514648438,237.44068908691406,52.73478317260742
2023-08-10,58.62723922729492,176.96058654785156,152.2525634765625,238.2840576171875,52.70846939086914
2023-08-11,58.86782455444336,177.23988342285156,153.1400909423828,238.1649932861328,53.017635345458984
2023-08-14,58.58875274658203,176.8354034423828,151.9404754638672,241.00265502929688,52.62295913696289
2023-08-15,58.19417953491211,174.64927673339844,150.9651641845703,237.95663452148438,52.353271484375
2023-08-16,58.203800201416016,174.51446533203125,149.4242401123047,237.42083740234375,52.37957763671875
2023-08-17,58.32890701293945,171.85643005371094,148.35140991210938,235.51583862304688,51.20542907714844
2023-08-18,58.65611267089844,171.59640502929688,148.77076721191406,236.30958557128906,51.9421501159668
2023-08-21,58.15568161010742,170.50816345214844,148.0198211669922,237.5895233154297,51.804019927978516
2023-08-22,57.79961013793945,169.2080535888672,148.0783233642578,238.69085693359375,51.63957214355469
2023-08-23,58.001705169677734,171.5386199951172,149.46324157714844,240.4073486328125,51.99806594848633
2023-08-24,57.84773254394531,170.63333129882812,148.77076721191406,237.59942626953125,51.600101470947266
2023-08-25,58.1171875,172.79058837890625,149.74606323242188,240.67523193359375,51.90597152709961
2023-08-28,58.280792236328125,173.58990478515625,149.98013305664062,241.92538452148438,52.20197677612305
2023-08-29,58.223045349121094,174.24478149414062,150.06790161132812,243.423583984375,52.639400482177734
2023-08-30,58.19417953491211,174.38926696777344,150.2337188720703,244.306640625,53.017635345458984
2023-08-31,57.57826232910156,172.5514373779297,150.5262908935547,243.7609405517578,53.481380462646484
2023-09-01,57.07783508300781,170.02989196777344,150.69210815429688,246.17193603515625,53.13932418823242
2023-09-05,56.60627746582031,168.90489196777344,148.6732635498047,243.423583984375,52.71176528930664
2023-09-06,56.567779541015625,169.4576873779297,148.38067626953125,244.2371826171875,53.10643768310547
2023-09-07,56.13472366333008,171.07728576660156,149.7948455810547,245.20953369140625,53.76422119140625
2023-09-08,56.13472366333008,170.95123291015625,149.15115356445312,245.3583526611328,53.862892150878906
2023-09-11,56.66402053833008,173.53094482421875,150.92617797851562,245.28892517089844,54.05036163330078
2023-09-12,56.10585021972656,172.89088439941406,148.27337646484375,245.36827087402344,54.109561920166016
2023-09-13,56.240577697753906,174.25833129882812,149.3071746826172,245.89414978027344,54.12271499633789
2023-09-14,56.706172943115234,175.76156616210938,150.94569396972656,239.61358642578125,54.34965133666992
2023-09-15,56.201778411865234,174.4134979248047,149.67779541015625,239.18695068359375,54.14903259277344
2023-09-18,56.55097961425781,173.96737670898438,150.2434844970703,242.7489013671875,53.747772216796875
2023-09-19,56.43457794189453,172.93936157226562,149.8046112060547,241.65748596191406,53.734622955322266
2023-09-20,56.6867790222168,172.99757385253906,149.67779541015625,239.9707794189453,53.908935546875
2023-09-21,55.81378173828125,170.0880889892578,148.38067626953125,234.76177978515625,53.25444030761719
2023-09-22,55.871978759765625,169.9813995361328,147.83450317382812,233.24374389648438,53.3958625793457
2023-09-25,55.289981842041016,169.06976318359375,146.93724060058594,231.53717041015625,53.63266372680664
2023-09-26,54.83407974243164,167.3143768310547,145.63034057617188,227.8561553955078,53.44519805908203
2023-09-27,54.27147674560547,164.45339965820312,143.6992645263672,227.7073211669922,53.18865966796875
2023-09-28,54.135684967041016,164.38548278808594,142.72396850585938,229.8504638671875,53.458351135253906
2023-09-29,54.30057907104492,164.32733154296875,142.25584411621094,228.2133331298828,52.59994125366211
2023-10-02,53.81557846069336,164.06544494628906,141.60238647460938,229.4635009765625,52.655853271484375
2023-10-03,53.23358154296875,162.63980102539062,141.89498901367188,227.022705078125,52.32366943359375
2023-10-04,53.38877868652344,163.81329345703125,142.36312866210938,229.41387939453125,52.95185470581055
2023-10-05,50.80858612060547,155.26913452148438,140.2467498779297,231.65623474121094,52.32038116455078
2023-10-06,51.54578399658203,155.45338439941406,140.52957153320312,233.20404052734375,51.442230224609375
2023-10-09,51.293582916259766,156.49111938476562,139.81761169433594,232.60874938964844,51.2547607421875
2023-10-10,52.409080505371094,159.4393768310547,141.20252990722656,234.75186157226562,51.8336181640625
2023-10-11,52.09868240356445,157.71310424804688,139.4665069580078,233.83905029296875,52.04082107543945
2023-10-12,51.22568130493164,153.31007385253906,139.77862548828125,234.93045043945312,52.27762985229492
2023-10-13,51.30328369140625,155.1721649169922,141.11476135253906,235.8135223388672,52.567054748535156
2023-10-16,51.82707977294922,156.2195587158203,142.46066284179688,238.19476318359375,53.02092361450195
2023-10-17,52.447879791259766,155.53099060058594,142.6459503173828,239.31591796875,53.08999252319336
2023-10-18,52.42848205566406,157.1409149169922,146.32281494140625,235.6150665283203,53.129459381103516
2023-10-19,52.719478607177734,155.71524047851562,145.49935913085938,231.98365783691406,52.8762092590332
2023-10-20,52.932884216308594,155.1721649169922,145.30308532714844,231.5570068359375,52.21513366699219
2023-10-23,52.45758056640625,155.24974060058594,145.40121459960938,229.7214813232422,52.955142974853516
2023-10-24,53.97077941894531,157.2960662841797,147.11874389648438,232.8170928955078,53.69186782836914
2023-10-25,54.436378479003906,157.45126342773438,147.80577087402344,234.9999237060547,53.53071212768555
2023-10-26,54.1065788269043,156.53961181640625,147.0206298828125,229.47341918945312,53.20510482788086
2023-10-27,53.58277893066406,154.80361938476562,144.42959594726562,227.47911071777344,53.00776672363281
2023-10-30,54.46548080444336,157.38336181640625,146.49063110351562,231.2593536376953,53.61621856689453
2023-10-31,54.79528045654297,158.35316467285156,147.24635314941406,233.26356506347656,53.74449157714844
2023-11-01,54.74677658081055,159.89520263671875,146.83412170410156,236.71641540527344,54.224674224853516
2023-11-02,55.37727737426758,161.7960662841797,148.6301727294922,241.3498992919922,54.438453674316406
2023-11-03,55.03778076171875,161.75726318359375,147.2855987548828,241.69720458984375,54.15560531616211
2023-11-06,55.26088333129883,161.66998291015625,148.13946533203125,241.58804321289062,54.227962493896484
2023-11-07,55.46458053588867,162.13551330566406,147.7959442138672,242.85806274414062,54.48120880126953
2023-11-08,55.37727737426758,162.3391571044922,147.22671508789062,242.51998901367188,54.037200927734375
2023-11-09,54.96017837524414,161.1462860107422,147.56040954589844,240.26292419433594,53.912227630615234
2023-11-10,55.01838302612305,161.8833465576172,148.6007537841797,243.8523406982422,54.658817291259766
2023-11-13,55.22208023071289,162.7077178955078,149.6312713623047,243.27565002441406,55.14886474609375
2023-11-14,55.38697814941406,163.0374298095703,149.2975616455078,245.53269958496094,55.13899230957031
2023-11-15,55.493675231933594,162.20339965820312,148.6105499267578,246.69602966308594,55.839542388916016
2023-11-16,55.435482025146484,162.64950561523438,149.99440002441406,247.15342712402344,51.32054138183594
2023-11-17,55.54217529296875,161.72816467285156,148.26705932617188,248.13778686523438,51.09360885620117
2023-11-20,55.677978515625,161.49542236328125,147.48190307617188,248.54544067382812,51.0771598815918
2023-11-21,56.28908157348633,162.73680114746094,146.83412170410156,250.7925567626953,51.2613410949707
2023-11-22,56.66737365722656,164.11395263671875,148.21798706054688,252.27406311035156,50.86996078491211
2023-11-24,56.81288146972656,164.25941467285156,148.57130432128906,252.85076904296875,51.32712173461914
2023-11-27,56.706172943115234,163.24110412597656,148.43389892578125,252.69166564941406,51.560638427734375
2023-11-28,56.82258224487305,163.76483154296875,149.46441650390625,251.49850463867188,52.17566680908203
2023-11-29,56.48308181762695,162.11610412597656,148.325927734375,252.7811737060547,51.333702087402344
2023-11-30,57.138153076171875,164.45654296875,150.6715850830078,255.21722412109375,51.20542907714844
2023-12-01,57.33369827270508,164.84742736816406,149.82754516601562,254.988525390625,50.76142501831055
2023-12-04,57.2652587890625,165.2871856689453,149.23867797851562,252.98995971679688,50.74827194213867
2023-12-05,57.35325241088867,164.11451721191406,144.03701782226562,253.1590118408203,51.218589782714844
2023-12-06,57.29458999633789,163.69430541992188,143.92904663085938,252.8408203125,50.66276168823242
2023-12-07,57.43147277832031,163.64547729492188,143.78182983398438,254.3621063232422,50.32933807373047
2023-12-08,57.30436706542969,161.90599060058594,142.45689392089844,254.28256225585938,49.80115509033203
2023-12-11,57.724788665771484,163.9972686767578,143.1144561767578,255.05809020996094,49.92660140991211
2023-12-12,58.09632110595703,164.63246154785156,143.2322235107422,258.080810546875,49.966217041015625
2023-12-13,58.5949592590332,168.09181213378906,145.8232421875,260.88470458984375,50.85422134399414
2023-12-14,57.724788665771484,164.41746520996094,141.97598266601562,257.25555419921875,50.233604431152344
2023-12-15,57.29458999633789,163.19593811035156,141.28897094726562,256.55950927734375,50.421775817871094
2023-12-18,57.70523452758789,165.0624237060547,143.4579620361328,256.8975524902344,51.157928466796875
2023-12-19,57.519466400146484,164.12428283691406,143.4579620361328,258.50836181640625,51.342796325683594
2023-12-20,56.32664489746094,161.915771484375,141.23989868164062,255.6447296142578,50.74198532104492
2023-12-21,56.69818115234375,163.1666259765625,141.58340454101562,258.0609130859375,51.101810455322266
2023-12-22,57.02082443237305,163.86044311523438,142.58447265625,256.95721435546875,51.712520599365234
2023-12-26,57.25547790527344,165.01358032226562,143.2322235107422,257.6830749511719,51.6332893371582
2023-12-27,57.402137756347656,165.541259765625,143.35000610351562,257.4543762207031,52.118560791015625
2023-12-28,57.44124984741211,165.531494140625,143.026123046875,258.916015625,52.01622772216797
2023-12-29,57.61723709106445,165.9712371826172,143.8210906982422,258.8663024902344,52.04263687133789
